Name;NO;STA_AWAL;STA_AKHIR;PANJANG;Fungsi;Kondisi;Tp_Perkera;Lebar_STA
KETANDAN;286;3+000;3+100;3122,78383300000;Jalan Lokal Primer;sedang;beton;6
KETANDAN;287;3+100;3+122;3122,78383300000;Jalan Lokal Primer;RR;beton;6
KINCANG WETAN;30;0+000;0+100;1499,74094735000;Jalan Lokal Primer;RB;beton;6
KINCANG WETAN;31;0+100;0+200;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;32;0+200;0+300;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;33;0+300;0+400;1499,74094735000;Jalan Lokal Primer;sedang;beton;6
KINCANG WETAN;34;0+400;0+500;1499,74094735000;Jalan Lokal Primer;RR;beton;6
KINCANG WETAN;35;0+500;0+600;1499,74094735000;Jalan Lokal Primer;RB;beton;6
KINCANG WETAN;36;0+600;0+700;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;37;0+700;0+800;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;38;0+800;0+900;1499,74094735000;Jalan Lokal Primer;sedang;beton;6
KINCANG WETAN;39;0+900;1+000;1499,74094735000;Jalan Lokal Primer;RR;beton;6
KINCANG WETAN;40;1+000;1+100;1499,74094735000;Jalan Lokal Primer;RB;beton;6
KINCANG WETAN;41;1+100;1+200;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;42;1+200;1+300;1499,74094735000;Jalan Lokal Primer;baik;beton;6
KINCANG WETAN;43;1+300;1+400;1499,74094735000;Jalan Lokal Primer;sedang;beton;6
KINCANG WETAN;44;1+400;1+499;1499,74094735000;Jalan Lokal Primer;RR;beton;6
KLANGON;592;0+000;0+100;1705,38103398000;Jalan Lokal Primer;RB;beton;6
KLANGON;593;0+100;0+200;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;594;0+200;0+300;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;595;0+300;0+400;1705,38103398000;Jalan Lokal Primer;sedang;beton;6
KLANGON;596;0+400;0+500;1705,38103398000;Jalan Lokal Primer;RR;beton;6
KLANGON;597;0+500;0+600;1705,38103398000;Jalan Lokal Primer;RB;beton;6
KLANGON;598;0+600;0+700;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;599;0+700;0+800;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;600;0+800;0+900;1705,38103398000;Jalan Lokal Primer;sedang;beton;6
KLANGON;601;0+900;1+000;1705,38103398000;Jalan Lokal Primer;RR;beton;6
KLANGON;602;1+000;1+100;1705,38103398000;Jalan Lokal Primer;RB;beton;6
KLANGON;603;1+100;1+200;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;604;1+200;1+300;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;605;1+300;1+400;1705,38103398000;Jalan Lokal Primer;sedang;beton;6
KLANGON;606;1+400;1+500;1705,38103398000;Jalan Lokal Primer;RR;beton;6
KLANGON;607;1+500;1+600;1705,38103398000;Jalan Lokal Primer;RB;beton;6
KLANGON;608;1+600;1+700;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLANGON;609;1+700;1+705;1705,38103398000;Jalan Lokal Primer;baik;beton;6
KLOROGAN;12;0+300;0+400;440,32266581700;Jalan Lokal Primer;sedang;beton;6
KLOROGAN;13;0+000;0+100;440,32266581700;Jalan Lokal Primer;RR;beton;6
KLOROGAN;14;0+100;0+200;440,32266581700;Jalan Lokal Primer;RB;beton;6
KLOROGAN;15;0+200;0+300;440,32266581700;Jalan Lokal Primer;baik;beton;6
KLOROGAN;16;0+400;0+440;440,32266581700;Jalan Lokal Primer;baik;beton;6
KLUMPIT;1444;0+000;0+100;505,98642170600;Jalan Lokal Primer;sedang;beton;6
KLUMPIT;1445;0+100;0+200;505,98642170600;Jalan Lokal Primer;RR;beton;6
KLUMPIT;1446;0+200;0+300;505,98642170600;Jalan Lokal Primer;RB;beton;6
KLUMPIT;1447;0+300;0+400;505,98642170600;Jalan Lokal Primer;baik;beton;6
KLUMPIT;1448;0+400;0+500;505,98642170600;Jalan Lokal Primer;baik;beton;6
KLUMPIT;1449;0+500;0+505;505,98642170600;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;610;0+000;0+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;611;0+100;0+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;612;0+200;0+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;613;0+300;0+400;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;614;0+400;0+500;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;615;0+500;0+600;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;616;0+600;0+700;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;617;0+700;0+800;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;618;0+800;0+900;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;619;0+900;1+000;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;620;1+000;1+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;621;1+100;1+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;622;1+200;1+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;623;1+300;1+400;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;624;1+400;1+500;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;625;1+500;1+600;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;626;1+600;1+700;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;627;1+700;1+800;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;628;1+800;1+900;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;629;1+900;2+000;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;630;2+000;2+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;631;2+100;2+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;632;2+200;2+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;633;2+300;2+400;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;634;2+400;2+500;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;635;2+500;2+600;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;636;2+600;2+700;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;637;2+700;2+800;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;638;2+800;2+900;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;639;2+900;3+000;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;640;3+000;3+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;641;3+100;3+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;642;3+200;3+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;643;3+300;3+400;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;644;3+400;3+500;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;645;3+500;3+600;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;646;3+600;3+700;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;647;3+700;3+800;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;648;3+800;3+900;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;649;3+900;4+000;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;650;4+000;4+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;651;4+100;4+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;652;4+200;4+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;653;4+300;4+400;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;654;4+400;4+500;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;655;4+500;4+600;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;656;4+600;4+700;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;657;4+700;4+800;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;658;4+800;4+900;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;659;4+900;5+000;5340,43163851000;Jalan Lokal Primer;sedang;beton;6
KLUMUTAN;660;5+000;5+100;5340,43163851000;Jalan Lokal Primer;RR;beton;6
KLUMUTAN;661;5+100;5+200;5340,43163851000;Jalan Lokal Primer;RB;beton;6
KLUMUTAN;662;5+200;5+300;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KLUMUTAN;663;5+300;5+340;5340,43163851000;Jalan Lokal Primer;baik;beton;6
KRADINAN;137;0+000;0+100;535,77899427600;Jalan Lokal Primer;sedang;beton;6
KRADINAN;138;0+100;0+200;535,77899427600;Jalan Lokal Primer;RR;beton;6
KRADINAN;139;0+200;0+300;535,77899427600;Jalan Lokal Primer;RB;beton;6
KRADINAN;140;0+300;0+400;535,77899427600;Jalan Lokal Primer;baik;beton;6
KRADINAN;141;0+400;0+500;535,77899427600;Jalan Lokal Primer;baik;beton;6
KRADINAN;142;0+500;0+535;535,77899427600;Jalan Lokal Primer;sedang;beton;6
KRANGGAN;113;0+000;0+100;1375,09932907000;Jalan Lokal Primer;RR;beton;6
KRANGGAN;114;0+100;0+200;1375,09932907000;Jalan Lokal Primer;RB;beton;6
KRANGGAN;115;0+200;0+300;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KRANGGAN;116;0+300;0+400;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KRANGGAN;117;0+400;0+500;1375,09932907000;Jalan Lokal Primer;sedang;beton;6
KRANGGAN;118;0+500;0+600;1375,09932907000;Jalan Lokal Primer;RR;beton;6
KRANGGAN;119;0+600;0+700;1375,09932907000;Jalan Lokal Primer;RB;beton;6
KRANGGAN;120;0+700;0+800;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KRANGGAN;121;0+800;0+900;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KRANGGAN;122;0+900;1+000;1375,09932907000;Jalan Lokal Primer;sedang;beton;6
KRANGGAN;123;1+000;1+100;1375,09932907000;Jalan Lokal Primer;RR;beton;6
KRANGGAN;124;1+100;1+200;1375,09932907000;Jalan Lokal Primer;RB;beton;6
KRANGGAN;125;1+200;1+300;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KRANGGAN;126;1+300;1+375;1375,09932907000;Jalan Lokal Primer;baik;beton;6
KUWU I;1236;0+000;0+100;1486,23154717000;Jalan Lokal Primer;sedang;beton;6
KUWU I;1237;0+100;0+200;1486,23154717000;Jalan Lokal Primer;RR;beton;6
KUWU I;1238;0+200;0+300;1486,23154717000;Jalan Lokal Primer;RB;beton;6
KUWU I;1239;0+300;0+400;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU I;1240;0+400;0+500;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU I;1241;0+500;0+600;1486,23154717000;Jalan Lokal Primer;sedang;beton;6
KUWU I;1242;0+600;0+700;1486,23154717000;Jalan Lokal Primer;RR;beton;6
KUWU I;1243;0+700;0+800;1486,23154717000;Jalan Lokal Primer;RB;beton;6
KUWU I;1244;0+800;0+900;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU I;1245;0+900;1+000;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU I;1246;1+000;1+100;1486,23154717000;Jalan Lokal Primer;sedang;beton;6
KUWU I;1247;1+100;1+200;1486,23154717000;Jalan Lokal Primer;RR;beton;6
KUWU I;1248;1+200;1+300;1486,23154717000;Jalan Lokal Primer;RB;beton;6
KUWU I;1249;1+300;1+400;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU I;1250;1+400;1+486;1486,23154717000;Jalan Lokal Primer;baik;beton;6
KUWU II;1251;0+000;0+100;1195,21064962000;Jalan Lokal Primer;sedang;beton;6
KUWU II;1252;0+100;0+200;1195,21064962000;Jalan Lokal Primer;RR;beton;6
KUWU II;1253;0+200;0+300;1195,21064962000;Jalan Lokal Primer;RB;beton;6
KUWU II;1254;0+300;0+400;1195,21064962000;Jalan Lokal Primer;baik;beton;6
KUWU II;1255;0+400;0+500;1195,21064962000;Jalan Lokal Primer;baik;beton;6
KUWU II;1256;0+500;0+600;1195,21064962000;Jalan Lokal Primer;sedang;beton;6
KUWU II;1257;0+600;0+700;1195,21064962000;Jalan Lokal Primer;RR;beton;6
KUWU II;1258;0+700;0+800;1195,21064962000;Jalan Lokal Primer;RB;beton;6
KUWU II;1259;0+800;0+900;1195,21064962000;Jalan Lokal Primer;baik;beton;6
KUWU II;1260;0+900;1+000;1195,21064962000;Jalan Lokal Primer;baik;beton;6
KUWU II;1261;1+000;1+100;1195,21064962000;Jalan Lokal Primer;sedang;beton;6
KUWU II;1262;1+100;1+195;1195,21064962000;Jalan Lokal Primer;RR;beton;6
KWANGSEN;45;0+000;0+100;1178,38186970000;Jalan Lokal Primer;RB;beton;6
KWANGSEN;46;0+100;0+200;1178,38186970000;Jalan Lokal Primer;baik;beton;6
KWANGSEN;47;0+200;0+300;1178,38186970000;Jalan Lokal Primer;baik;beton;6
KWANGSEN;48;0+300;0+400;1178,38186970000;Jalan Lokal Primer;sedang;beton;6
KWANGSEN;49;0+400;0+500;1178,38186970000;Jalan Lokal Primer;RR;beton;6
KWANGSEN;50;0+500;0+600;1178,38186970000;Jalan Lokal Primer;RB;beton;6
KWANGSEN;51;0+600;0+700;1178,38186970000;Jalan Lokal Primer;baik;beton;6
KWANGSEN;52;0+700;0+800;1178,38186970000;Jalan Lokal Primer;baik;beton;6
KWANGSEN;53;0+800;0+900;1178,38186970000;Jalan Lokal Primer;sedang;beton;6
KWANGSEN;54;0+900;1+000;1178,38186970000;Jalan Lokal Primer;RR;beton;6
KWANGSEN;55;1+000;1+100;1178,38186970000;Jalan Lokal Primer;RB;beton;6
KWANGSEN;56;1+100;1+178;1178,38186970000;Jalan Lokal Primer;baik;beton;6
LEMBAH;127;0+000;0+100;951,26816923300;Jalan Lokal Primer;baik;beton;6
LEMBAH;128;0+100;0+200;951,26816923300;Jalan Lokal Primer;sedang;beton;6
LEMBAH;129;0+200;0+300;951,26816923300;Jalan Lokal Primer;RR;beton;6
LEMBAH;130;0+300;0+400;951,26816923300;Jalan Lokal Primer;RB;beton;6
LEMBAH;131;0+400;0+500;951,26816923300;Jalan Lokal Primer;baik;beton;6
LEMBAH;132;0+500;0+600;951,26816923300;Jalan Lokal Primer;baik;beton;6
LEMBAH;133;0+600;0+700;951,26816923300;Jalan Lokal Primer;sedang;beton;6
LEMBAH;134;0+700;0+800;951,26816923300;Jalan Lokal Primer;RR;beton;6
LEMBAH;135;0+800;0+900;951,26816923300;Jalan Lokal Primer;RB;beton;6
LEMBAH;136;0+900;0+951;951,26816923300;Jalan Lokal Primer;baik;beton;6
LUWORO;756;0+000;0+100;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;757;0+100;0+200;1755,38930308000;Jalan Lokal Primer;sedang;beton;6
LUWORO;758;0+200;0+300;1755,38930308000;Jalan Lokal Primer;RR;beton;6
LUWORO;759;0+300;0+400;1755,38930308000;Jalan Lokal Primer;RB;beton;6
LUWORO;760;0+400;0+500;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;761;0+500;0+600;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;762;0+600;0+700;1755,38930308000;Jalan Lokal Primer;sedang;beton;6
LUWORO;763;0+700;0+800;1755,38930308000;Jalan Lokal Primer;RR;beton;6
LUWORO;764;0+800;0+900;1755,38930308000;Jalan Lokal Primer;RB;beton;6
LUWORO;765;0+900;1+000;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;766;1+000;1+100;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;767;1+100;1+200;1755,38930308000;Jalan Lokal Primer;sedang;beton;6
LUWORO;768;1+200;1+300;1755,38930308000;Jalan Lokal Primer;RR;beton;6
LUWORO;769;1+300;1+400;1755,38930308000;Jalan Lokal Primer;RB;beton;6
LUWORO;770;1+400;1+500;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;771;1+500;1+600;1755,38930308000;Jalan Lokal Primer;baik;beton;6
LUWORO;772;1+600;1+700;1755,38930308000;Jalan Lokal Primer;sedang;beton;6
LUWORO;773;1+700;1+755;1755,38930308000;Jalan Lokal Primer;RR;beton;6
MEJAYAN;901;0+000;0+100;1666,14897846000;Jalan Lokal Primer;RB;beton;6
MEJAYAN;902;0+100;0+200;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;903;0+200;0+300;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;904;0+300;0+400;1666,14897846000;Jalan Lokal Primer;sedang;beton;6
MEJAYAN;905;0+400;0+500;1666,14897846000;Jalan Lokal Primer;RR;beton;6
MEJAYAN;906;0+500;0+600;1666,14897846000;Jalan Lokal Primer;RB;beton;6
MEJAYAN;907;0+600;0+700;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;908;0+700;0+800;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;909;0+800;0+900;1666,14897846000;Jalan Lokal Primer;sedang;beton;6
MEJAYAN;910;0+900;1+000;1666,14897846000;Jalan Lokal Primer;RR;beton;6
MEJAYAN;911;1+000;1+100;1666,14897846000;Jalan Lokal Primer;RB;beton;6
MEJAYAN;912;1+100;1+200;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;913;1+200;1+300;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MEJAYAN;914;1+300;1+400;1666,14897846000;Jalan Lokal Primer;sedang;beton;6
MEJAYAN;915;1+400;1+500;1666,14897846000;Jalan Lokal Primer;RR;beton;6
MEJAYAN;916;1+500;1+600;1666,14897846000;Jalan Lokal Primer;RB;beton;6
MEJAYAN;917;1+600;1+666;1666,14897846000;Jalan Lokal Primer;baik;beton;6
MENDAK;363;0+000;0+100;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;364;0+100;0+200;1652,32839161000;Jalan Lokal Primer;sedang;beton;6
MENDAK;365;0+200;0+300;1652,32839161000;Jalan Lokal Primer;RR;beton;6
MENDAK;366;0+300;0+400;1652,32839161000;Jalan Lokal Primer;RB;beton;6
MENDAK;367;0+400;0+500;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;368;0+500;0+600;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;369;0+600;0+700;1652,32839161000;Jalan Lokal Primer;sedang;beton;6
MENDAK;370;0+700;0+800;1652,32839161000;Jalan Lokal Primer;RR;beton;6
MENDAK;371;0+800;0+900;1652,32839161000;Jalan Lokal Primer;RB;beton;6
MENDAK;372;0+900;1+000;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;373;1+000;1+100;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;374;1+100;1+200;1652,32839161000;Jalan Lokal Primer;sedang;beton;6
MENDAK;375;1+200;1+300;1652,32839161000;Jalan Lokal Primer;RR;beton;6
MENDAK;376;1+300;1+400;1652,32839161000;Jalan Lokal Primer;RB;beton;6
MENDAK;377;1+400;1+500;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;378;1+500;1+600;1652,32839161000;Jalan Lokal Primer;baik;beton;6
MENDAK;379;1+600;1+652;1652,32839161000;Jalan Lokal Primer;sedang;beton;6
MOJOPURNO;450;0+000;0+100;967,10393748100;Jalan Lokal Primer;RR;beton;6
MOJOPURNO;451;0+100;0+200;967,10393748100;Jalan Lokal Primer;RB;beton;6
MOJOPURNO;452;0+200;0+300;967,10393748100;Jalan Lokal Primer;baik;beton;6
MOJOPURNO;453;0+300;0+400;967,10393748100;Jalan Lokal Primer;baik;beton;6
MOJOPURNO;454;0+400;0+500;967,10393748100;Jalan Lokal Primer;sedang;beton;6
MOJOPURNO;455;0+500;0+600;967,10393748100;Jalan Lokal Primer;RR;beton;6
MOJOPURNO;456;0+600;0+700;967,10393748100;Jalan Lokal Primer;RB;beton;6
MOJOPURNO;457;0+700;0+800;967,10393748100;Jalan Lokal Primer;baik;beton;6
MOJOPURNO;458;0+800;0+900;967,10393748100;Jalan Lokal Primer;baik;beton;6
MOJOPURNO;459;0+900;0+967;967,10393748100;Jalan Lokal Primer;sedang;beton;6
MOJOREJO;466;0+000;0+100;822,60198401300;Jalan Lokal Primer;RR;beton;6
MOJOREJO;467;0+100;0+200;822,60198401300;Jalan Lokal Primer;RB;beton;6
MOJOREJO;468;0+200;0+300;822,60198401300;Jalan Lokal Primer;baik;beton;6
MOJOREJO;469;0+300;0+400;822,60198401300;Jalan Lokal Primer;baik;beton;6
MOJOREJO;470;0+400;0+500;822,60198401300;Jalan Lokal Primer;sedang;beton;6
MOJOREJO;471;0+500;0+600;822,60198401300;Jalan Lokal Primer;RR;beton;6
MOJOREJO;472;0+600;0+700;822,60198401300;Jalan Lokal Primer;RB;beton;6
MOJOREJO;473;0+700;0+800;822,60198401300;Jalan Lokal Primer;baik;beton;6
MOJOREJO;474;0+800;0+822;822,60198401300;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1037;0+000;0+100;1351,50200417000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1038;0+100;0+200;1351,50200417000;Jalan Lokal Primer;RR;beton;6
NGADIREJO;1039;0+200;0+300;1351,50200417000;Jalan Lokal Primer;RB;beton;6
NGADIREJO;1040;0+300;0+400;1351,50200417000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1041;0+400;0+500;1351,50200417000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1042;0+500;0+600;1351,50200417000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1043;0+600;0+700;1351,50200417000;Jalan Lokal Primer;RR;beton;6
NGADIREJO;1044;0+700;0+800;1351,50200417000;Jalan Lokal Primer;RB;beton;6
NGADIREJO;1045;0+800;0+900;1351,50200417000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1046;0+900;1+000;1351,50200417000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1047;1+000;1+100;1351,50200417000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1048;1+100;1+200;1351,50200417000;Jalan Lokal Primer;RR;beton;6
NGADIREJO;1049;1+200;1+300;1351,50200417000;Jalan Lokal Primer;RB;beton;6
NGADIREJO;1050;1+300;1+351;1351,50200417000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1051;0+000;0+100;1243,56868666000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1052;0+100;0+200;1243,56868666000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1053;0+200;0+300;1243,56868666000;Jalan Lokal Primer;RR;beton;6
NGADIREJO;1054;0+300;0+400;1243,56868666000;Jalan Lokal Primer;RB;beton;6
NGADIREJO;1055;0+400;0+500;1243,56868666000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1056;0+500;0+600;1243,56868666000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1057;0+600;0+700;1243,56868666000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1058;0+700;0+800;1243,56868666000;Jalan Lokal Primer;RR;beton;6
NGADIREJO;1059;0+800;0+900;1243,56868666000;Jalan Lokal Primer;RB;beton;6
NGADIREJO;1060;0+900;1+000;1243,56868666000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1061;1+000;1+100;1243,56868666000;Jalan Lokal Primer;baik;beton;6
NGADIREJO;1062;1+100;1+200;1243,56868666000;Jalan Lokal Primer;sedang;beton;6
NGADIREJO;1063;1+200;1+243;1243,56868666000;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN I;417;0+000;0+100;608,70426380800;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN I;418;0+100;0+200;608,70426380800;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN I;419;0+200;0+300;608,70426380800;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN I;420;0+300;0+400;608,70426380800;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN I;421;0+400;0+500;608,70426380800;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN I;422;0+500;0+600;608,70426380800;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN I;423;0+600;0+608;608,70426380800;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN II;424;0+000;0+100;985,79806625700;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN II;425;0+100;0+200;985,79806625700;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN II;426;0+200;0+300;985,79806625700;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN II;427;0+300;0+400;985,79806625700;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN II;428;0+400;0+500;985,79806625700;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN II;429;0+500;0+600;985,79806625700;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN II;430;0+600;0+700;985,79806625700;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN II;431;0+700;0+800;985,79806625700;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN II;432;0+800;0+900;985,79806625700;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN II;433;0+900;0+985;985,79806625700;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;434;0+000;0+100;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;435;0+100;0+200;1542,56115878000;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN III;436;0+200;0+300;1542,56115878000;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN III;437;0+300;0+400;1542,56115878000;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN III;438;0+400;0+500;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;439;0+500;0+600;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;440;0+600;0+700;1542,56115878000;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN III;441;0+700;0+800;1542,56115878000;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN III;442;0+800;0+900;1542,56115878000;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN III;443;0+900;1+000;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;444;1+000;1+100;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;445;1+100;1+200;1542,56115878000;Jalan Lokal Primer;sedang;beton;6
NGLAMBANGAN III;446;1+200;1+300;1542,56115878000;Jalan Lokal Primer;RR;beton;6
NGLAMBANGAN III;447;1+300;1+400;1542,56115878000;Jalan Lokal Primer;RB;beton;6
NGLAMBANGAN III;448;1+400;1+500;1542,56115878000;Jalan Lokal Primer;baik;beton;6
NGLAMBANGAN III;449;1+500;1+542;1542,56115878000;Jalan Lokal Primer;baik;beton;6
